,Unnamed: 0.2,Unnamed: 0,level_0,index,Unnamed: 0.1,Unnamed: 0.1.1,id,author_id,text,hashtags,created_at,geo,like_count,quote_count,reply_count,retweet_count,possibly_sensitive,text_normalized,cluster,distance_from_level_1_centroid,sub_cluster,distance_from_level_2_centroid,emotion,emotion_score,Actionability
3824,3824,3824,2424,3107,3155,3155,1.42E+18,1.18E+18,STOLEN - Black Northrock CTM 700 in Southeast Calgary https://t.co/vh8EPRKrNd #yycbike https://t.co/777NiDiK1f,#yycbike,2021-07-21T15:04:51.000Z,,0,0,0,0,FALSE,stolen - black northrock ctm 700 in southeast calgary,4,1.023584008,2,0.982456923,fear,0.876503587,T
251,251,251,3904,5007,5095,5095,1.41E+18,103680135,"First day of summer, are you all excited?!☀️ 

We love the view of our new friend Whoopsie Daisy on Stephen Ave. (📸: mattxdaniels on Instagram) 
.
.
#calgarytower #yyc #yycliving #yycnow #mycalgarytower #exploreyyc #calgarydowntown #capturecalgary #firstdayofsummer #summervibes https://t.co/HmUJJnlDRN",#calgarytower #yyc #yycliving #yycnow #mycalgarytower #exploreyyc #calgarydowntown #capturecalgary #firstdayofsummer #summervibes,2021-06-21T16:10:13.000Z,,9,0,0,3,FALSE,"first day of summer, are you all excited?! we love the view of our new friend whoopsie daisy on stephen ave. ( mattxdaniels on instagram) ..",0,1.020849705,4,1.016028881,joy,0.997390985,F
7767,7767,7767,12696,16938,17335,5336,1.46E+18,3000598092,"2322 #yycbike trips were counted on MUPs on Sun Nov 14

Busiest:
Glenmore Pathway near Glenmore Landing: 665
Peace Bridge: 488
Memorial Drive at 19th St NW: 398",#yycbike,2021-11-15T14:27:43.000Z,,0,0,0,0,FALSE,2322 yycbike trips were counted on mups on sun nov 14busiestglenmore pathway near glenmore landing 665peace bridge 488memorial drive at 19th st nw 398,11,0.881098628,0,1.089473009,anger,0.473227203,T
7102,7102,7102,11259,14992,15336,3337,1.47E+18,174729897,"More than 6,000 women need essential items in their homes. Please make a cash donation today. 

https://t.co/13HQ5OylUr

#yyc #yycliving #yycnonprofit #yyccommunity #yycnow https://t.co/iDdLQIiobg",#yyc #yycliving #yycnonprofit #yyccommunity #yycnow,2021-12-22T16:21:28.000Z,,2,0,0,1,FALSE,"more than 6,000 women need essential items in their homes. please make a cash donation today.",8,0.953668654,11,1.04097569,joy,0.993601263,T
9690,9690,9690,9956,13216,13509,1510,1.49E+18,80623746,#WednesdayWordsOfWisdom #BeRelentless #YYC #YYCRealtor #YYCRealEstate #realestateagent #realtor #Calgary #lifeisgood #itsagreatdaytobealive #CREB #yyc #calgary #calgaryrealestate #realtor #realestate #yycliving #yycnow... https://t.co/YThk6pOwUN https://t.co/5qWZIJ3Esf,#WednesdayWordsOfWisdom #BeRelentless #YYC #YYCRealtor #YYCRealEstate #realestateagent #realtor #Calgary #lifeisgood #itsagreatdaytobealive #CREB #yyc #calgary #calgaryrealestate #realtor #realestate #yycliving #yycnow,2022-02-02T16:18:59.000Z,,0,0,0,0,FALSE,wednesdaywordsofwisdom berelentless yyc yycrealtor yycrealestate realestateagent realtor calgary lifeisgood itsagreatdaytobealive creb yyc calgary calgaryrealestate realtor realestate yycliving yycnow...  ,13,1.090166926,1,1.231423974,joy,0.804513514,F
42,42,42,1705,2145,2177,2177,1.42E+18,112794611,"We’ve got the perfect dinner for a 30° Thursday - our Crispy Chicken Strip Salad is made with ginger sesame Sunworks Farm organic chicken strips, cabbage, corn, broccoli, snap peas, carrots, chow mien noodles &amp; ginger lime vinaigrette #yyc #yycliving #yyctakeout #yycfood #yyceats https://t.co/32m7cGwSp8",#yyc #yycliving #yyctakeout #yycfood #yyceats,2021-08-05T21:08:59.000Z,,6,0,1,0,FALSE,"weve got the perfect dinner for a 30 thursday - our crispy chicken strip salad is made with ginger sesame sunworks farm organic chicken strips, cabbage, corn, broccoli, snap peas, carrots, chow mien noodles &amp; ginger lime vinaigrette",0,1.124282122,0,1.014017344,joy,0.995288014,F
5185,5185,5185,6209,8132,8284,8284,1.39E+18,200875903,"@mikesbloggity Moving from Calgary to Halifax, I felt exactly the same way. It's getting better all of the time! When summer hits, make sure to plan a trail ride to the Bike &amp; Bean!",,2021-05-06T01:08:15.000Z,,5,0,1,0,FALSE," moving from calgary to halifax, i felt exactly the same way. it's getting better all of the time! when summer hits, make sure to plan a trail ride to the bike &amp; bean!",7,0.930297017,2,0.848172307,joy,0.998726308,F
8410,8410,8410,799,1013,1029,1029,1.43E+18,1.37E+18,"This is a real issue for our schools. They want bikes to have to build bike libraries, or to teach riding skills, and there just aren’t enough around. #yyc https://t.co/WAvwAOpzD2",#yyc,2021-08-24T01:28:09.000Z,,1,0,0,1,FALSE,"this is a real issue for our schools. they want bikes to have to build bike libraries, or to teach riding skills, and there just arent enough around.",12,1.047417998,0,0.726142287,joy,0.711216688,T
8025,8025,8025,12034,16021,16406,4407,1.47E+18,4834427644,"170th tweeted pedestrian incident in 2021.
#yycwalk #yyccc #ableg #visionzero
@RajanJSaw @shandro
@lornedach @DShepYEG

https://t.co/E7dRMYCVFk",#yycwalk #yyccc #ableg #visionzero,2021-12-02T14:50:42.000Z,,2,0,0,2,FALSE,170th tweeted pedestrian incident in 2021.,11,0.953125954,7,1.097977161,fear,0.596174777,F
10511,10511,10511,2454,3142,3191,3191,1.42E+18,1.10E+18,"Calgary, come in to Chinook Bowladrome, fun for the whole family! We are open!!
•
Chinook Bowladrome
•
#chinookbowladrome #chinookbowl #ibdmedia #bowling #bowlingfun #calgary #calgarybowling #calgarylife #calgaryliving #calgaryfun #yyc #yycfitness #yycliving #yyclife #yyvnow https://t.co/UsRqa5JNf6",#chinookbowladrome #chinookbowl #ibdmedia #bowling #bowlingfun #calgary #calgarybowling #calgarylife #calgaryliving #calgaryfun #yyc #yycfitness #yycliving #yyclife #yyvnow,2021-07-20T18:21:07.000Z,,0,0,0,0,FALSE,"calgary, come in to chinook bowladrome, fun for the whole family! we are open!!chinook bowladromechinookbowladrome",13,1.084229469,11,1.010193467,joy,0.990620255,F
6281,6281,6281,1190,1498,1523,1523,1.43E+18,2462672760,Nice thread about #yyc and #yycbike https://t.co/6BmGpo2fBh,#yyc #yycbike,2021-08-16T10:21:30.000Z,,0,0,0,1,FALSE,nice thread about yyc and,8,1.044809818,4,1.099992037,love,0.559560955,F
2585,2585,2585,12377,16490,16884,4885,1.46E+18,1155909392,What a fun commute to work this morning. Turns out the contractor replacing the sidewalk on 5th St between 10th and 11th Ave couldn’t be bothered putting out the detour cones or signage so northbound riders end up riding straight into oncoming traffic #yycbike https://t.co/SOSEbH19Oo,#yycbike,2021-11-23T17:20:53.000Z,,3,1,0,0,FALSE,what a fun commute to work this morning. turns out the contractor replacing the sidewalk on 5th st between 10th and 11th ave couldnt be bothered putting out the detour cones or signage so northbound riders end up riding straight into oncoming traffic,3,0.933114648,2,1.190725684,anger,0.997733593,T
9831,9831,9831,5361,7005,7122,7122,1.40E+18,18982486,"From parks to drive-in movies: what to do this long weekend in Calgary. 
https://t.co/tvhaeE7kQ0",,2021-05-22T19:15:01.000Z,,2,0,0,0,FALSE,from parks to drive-in movies what to do this long weekend in calgary. ,13,1.086562872,3,1.031456351,joy,0.967561483,F
2217,2217,2217,2013,2532,2570,2570,1.42E+18,807972205,"Vote for your favorite now! @cityofcalgary has presented two theme options for the new playground in Tuxedo Park (29th Ave &amp; 30 Ave), to be installed post-drainage improvements in 2022. 

https://t.co/YkxiTi0UDy

#TuxedoYYC #yyc #community #parks #playground https://t.co/i7C5J81AzO",#TuxedoYYC #yyc #community #parks #playground,2021-07-30T00:13:28.000Z,,2,1,1,2,FALSE,"vote for your favorite now!  has presented two theme options for the new playground in tuxedo park (29th ave &amp; 30 ave), to be installed post-drainage improvements in 2022.",2,1.071860552,8,0.858152986,joy,0.992291391,F
4604,4604,4604,1479,1867,1896,1896,1.43E+18,365249229,Closed Parks - Branching Out Tree Program request at 26 Sherwood Hl NW https://t.co/AsBbl39eQP. Completed - close sr. https://t.co/Lp30e2Z87e,,2021-08-10T18:43:36.000Z,"{'place_id': '53504716d445dcad', 'coordinates': {'type': 'Point', 'coordinates': [-114.1494061, 51.1569584]}}",0,0,0,0,FALSE,closed parks - branching out tree program request at 26 sherwood hl nw . completed - close sr. ,5,0.951610029,5,1.081938148,joy,0.330016375,T
1088,1088,1088,2133,2702,2746,2746,1.42E+18,373070296,"As Calgary’s first public park, Mewata Park served many purposes, from playground to Canadian military parade ground, and everything in between. This presentation will demonstrate how Mewata Park has become one of Calgary's most discussed and controversial parks.",,2021-07-27T18:07:05.000Z,,2,0,1,0,FALSE,"as calgarys first public park, mewata park served many purposes, from playground to canadian military parade ground, and everything in between. this presentation will demonstrate how mewata park has become one of calgary's most discussed and controversial parks.",1,0.890186489,2,0.797508419,anger,0.983961225,F
8714,8714,8714,8041,10612,10822,10822,1.38E+18,335334286,"Bike shops are pedal to the metal all over the country, whether it's Calgary, Toronto or Halifax, with a surge that started in March 2020 and has not let up — and a backlog that some experts say won't be cleared up for months or even years. https://t.co/tAAweXEyAS",,2021-03-25T23:22:45.000Z,,0,0,0,0,FALSE,"bike shops are pedal to the metal all over the country, whether it's calgary, toronto or halifax, with a surge that started in march 2020 and has not let up  and a backlog that some experts say won't be cleared up for months or even years. ",12,0.97271961,5,0.780516386,joy,0.814963996,F
10317,10317,10317,6672,8762,8929,8929,1.39E+18,293654204,"Ceramic Car Coat Calgary
Perfect for New Vehicles!
403.250.3722
1725 32 Ave NE Calgary AB
https://t.co/zz1wLxkzh5

#yyc #yycnow #yycliving #yycroads #calgarylife #calgaryliving #calgarynow https://t.co/9oZYT62rAp",#yyc #yycnow #yycliving #yycroads #calgarylife #calgaryliving #calgarynow,2021-04-26T15:27:10.000Z,,0,0,0,0,FALSE,ceramic car coat calgaryperfect for new vehicles!403.250.37221725 32 ave ne calgary abyyc,13,1.058785439,9,1.185627341,joy,0.575642109,F
592,592,592,2445,3130,3179,3179,1.42E+18,112794611,"How amazing does tonight’s dinner look? Chicken Shawarma Salad with Sunworks Farm organic chicken, greens, parsley, tomato, cucumber, radish, chickpeas, pita croutons, and tahini lemon dressing #eatlocal #mardaloop #yycfood #yyceats #yyc #calgary #yycliving #yyctakeout #yycliving https://t.co/DT08oknyX0",#eatlocal #mardaloop #yycfood #yyceats #yyc #calgary #yycliving #yyctakeout #yycliving,2021-07-20T22:09:03.000Z,,6,0,0,1,FALSE,"how amazing does tonights dinner look? chicken shawarma salad with sunworks farm organic chicken, greens, parsley, tomato, cucumber, radish, chickpeas, pita croutons, and tahini lemon dressing",0,1.111236453,11,0.980888784,joy,0.955761492,F
9134,9134,9134,15401,20543,21000,9001,1.44E+18,1.34E+18,"1 spot left for Flow Mountain Bike Adventures Intro to Jumps 'n Drops course in Canmore on Sun Sept 12! Contact info@flowbikeadventures.com with questions and hope you're able to join us! 

https://t.co/M7qdSNboQs

@mmbtsinfo @braggcreektrail #yyc #yeg #bikeyyc #bikeyeg #canmore https://t.co/RDhNjA5YTi",#yyc #yeg #bikeyyc #bikeyeg #canmore,2021-09-10T17:40:43.000Z,"{'place_id': '78eade64798c0031', 'coordinates': {'type': 'Point', 'coordinates': [-115.3794048, 51.0918656]}}",2,0,0,1,FALSE,1 spot left for flow mountain bike adventures intro to jumps 'n drops course in canmore on sun sept 12! contact info.com with questions and hope you're able to join us!,12,0.874057829,11,0.804121137,joy,0.996218383,F
6147,6147,6147,767,976,990,990,1.43E+18,1.37E+18,"Got drive? We got work.
You decide who you want to partner with and how often you drive.
.
.
.
#SkipTheDitches #GrandePrairie #DesignatedDriver #DawsonCreek #FortstJohnBC #PeaceRiver #Edson #kelowna #ylw #calgary #yyc #yycnow #yycliving #edmonton #yeglocal #yeg #NowHiring https://t.co/UlJi12UCSn",#SkipTheDitches #GrandePrairie #DesignatedDriver #DawsonCreek #FortstJohnBC #PeaceRiver #Edson #kelowna #ylw #calgary #yyc #yycnow #yycliving #edmonton #yeglocal #yeg #NowHiring,2021-08-24T17:02:31.000Z,,0,0,0,0,FALSE,got drive? we got work.you decide who you want to partner with and how often you drive....,8,1.079990864,3,1.078685999,joy,0.682812333,F
1284,1284,1284,15263,20361,20815,8816,1.44E+18,21037096,A teen is in hospital after suffering injuries in a crash at a southeast Calgary park.   https://t.co/zjDTRgtUDu,,2021-09-12T21:00:09.000Z,,1,0,2,0,FALSE,a teen is in hospital after suffering injuries in a crash at a southeast calgary park.   ,1,1.058878899,5,0.879929602,fear,0.978910267,T
4516,4516,4516,1120,1399,1422,1422,1.43E+18,1.18E+18,STOLEN - Gray Norco Bikes XFR in Downtown https://t.co/fFHtZr3VxU #yycbike https://t.co/IF1C75fqbR,#yycbike,2021-08-18T05:21:11.000Z,,0,0,0,0,FALSE,stolen - gray norco bikes xfr in downtown,4,1.042356491,14,0.9136011,fear,0.87700516,T
3320,3320,3320,7913,10435,10643,10643,1.38E+18,18984207,"Area highways taking the brunt of this winter blast. 

#WATCHOUT out for semi trucks on shoulders, icy sections, limited visibility and not clearly marked lanes. #yyc #yyctraffic #yycroads #abroads #mountaintraffic

(PIC: Hwy 2, S of Hwy 581/Carstairs, N of Calgary.) https://t.co/tCG2sbBeg0",#WATCHOUT #yyc #yyctraffic #yycroads #abroads #mountaintraffic,2021-03-29T13:11:11.000Z,,2,0,1,0,FALSE,"area highways taking the brunt of this winter blast. watchout out for semi trucks on shoulders, icy sections, limited visibility and not clearly marked lanes. yyc yyctraffic yycroads abroads mountaintraffic(pic hwy 2, s of hwy 581/carstairs, n of calgary.) ",3,0.918259203,9,1.108355522,fear,0.92091459,T
2494,2494,2494,8637,11458,11679,11679,1.37E+18,365249229,Opened Snow on Pathway or City-maintained Sidewalk request via android at 5001 4 St NW https://t.co/amFvLdnk6l. Blocked bike bath.,,2021-03-13T22:02:18.000Z,"{'place_id': '53504716d445dcad', 'coordinates': {'type': 'Point', 'coordinates': [-114.0716702, 51.0959979]}}",0,0,0,0,FALSE,opened snow on pathway or city-maintained sidewalk request via android at 5001 4 st nw . blocked bike bath.,3,0.89663583,1,1.083081245,fear,0.532317579,T
8427,8427,8427,14632,19538,19980,7981,1.44E+18,69941209,Check out our Little Elbow to Kimbery BC 5-day bikepack adventure story. #yycbike #weknowbikepacking  https://t.co/M8ssUvd5aZ https://t.co/ZtFEZE9bix,#yycbike #weknowbikepacking,2021-09-26T18:22:39.000Z,,2,1,0,0,FALSE,check out our little elbow to kimbery bc 5-day bikepack adventure story.,12,0.887636542,0,0.753638625,joy,0.980227411,F
6878,6878,6878,14017,18694,19122,7123,1.45E+18,185058634,"Chatting with Jade Alberts about helping small businesses was both interesting and educational. When he says ""Purpose Before Profit"" he really means it!

https://t.co/RiH4HHd64A

#calgaryliving #yycbuzz #yycliving #yyc #digitalmarketing #calgary #branding #thecalgarysessons https://t.co/hO3E6OCw9v",#calgaryliving #yycbuzz #yycliving #yyc #digitalmarketing #calgary #branding #thecalgarysessons,2021-10-12T18:01:11.000Z,,0,0,0,0,FALSE,"chatting with jade alberts about helping small businesses was both interesting and educational. when he says ""purpose before profit"" he really means it!",8,1.031849265,9,1.281694055,joy,0.986348152,F
4782,4782,4782,10116,13446,13746,1747,1.49E+18,277727944,"Good morning, #YYC! Sunrise today on January 28, 2022 at 08:18AM, with a high of 8C. Have a great day! #calgary #weather #kxcalgary #yycnow #yycliving",#YYC #calgary #weather #kxcalgary #yycnow #yycliving,2022-01-28T15:19:39.000Z,,1,0,0,0,FALSE,"good morning, yyc! sunrise today on january 28, 2022 at 0818am, with a high of 8c. have a great day!",6,0.975544572,4,0.788695455,joy,0.998315811,F
2004,2004,2004,14257,19029,19463,7464,1.45E+18,1.38E+18,"Time to join the Wildrose Nation and make a difference to ALL ALBERTANS  https://t.co/W0Yfrkby3p
Wildrose Nation join our FaceBook Page  
#wildrosenation #albertaseparation #calgaryshaw #alberta #albertastrong #abpoli #WEXIT #oilsandsstrong #yyc #yycliving #yycnow #yeg #yeglocal https://t.co/SpuwjCbJjM",#wildrosenation #albertaseparation #calgaryshaw #alberta #albertastrong #abpoli #WEXIT #oilsandsstrong #yyc #yycliving #yycnow #yeg #yeglocal,2021-10-06T15:15:59.000Z,,11,0,1,8,FALSE,time to join the wildrose nation and make a difference to all albertans  wildrose nation join our facebook page,1,0.869797766,17,0.983487427,joy,0.98491329,F
6817,6817,6817,7799,10274,10476,10476,1.38E+18,1.36E+18,"Hey, check out this cool site I found: https://t.co/EP0grJJ2Yu #Topic via@my_twitter_name https://t.co/hcz28VuyGQ",#Topic,2021-04-01T13:14:25.000Z,,0,0,0,0,FALSE,"hey, check out this cool site i found  topic via ",8,1.076930404,9,1.233718753,joy,0.998580456,F
1161,1161,1161,14407,19247,19685,7686,1.44E+18,201981989,"5/ Let's make Calgary a better place to live by protecting our parks, making our city more accessible and maintaining our sport and recreation facilities. Platform link: https://t.co/WRCCusWO5I
 #yyccc #Calgary #yycvote https://t.co/6wQQSnPaDj",#yyccc #Calgary #yycvote,2021-10-01T19:50:25.000Z,,10,1,3,4,FALSE,"5/ let's make calgary a better place to live by protecting our parks, making our city more accessible and maintaining our sport and recreation facilities. platform link",1,0.796780467,3,0.955253839,joy,0.994921505,F
1056,1056,1056,2449,3137,3186,3186,1.42E+18,4176864433,@michaeloshry Thanks for replying. What will you cut to give us a tax decrease - after 25 years? YEG taxes 36% higher than Calgary - unconscionable.  Quit the frivolous ideological bike lanes in subZero Edmonton &amp; end the red-tape that is sending biz fleeing elsewhere.  https://t.co/ZSqE4Q3A7W,,2021-07-20T19:41:37.000Z,,0,0,0,0,FALSE, thanks for replying. what will you cut to give us a tax decrease - after 25 years? yeg taxes 36% higher than calgary - unconscionable.  quit the frivolous ideological bike lanes in subzero edmonton &amp; end the red-tape that is sending biz fleeing elsewhere.  ,1,0.825316131,1,1.012858629,anger,0.909282744,T
8644,8644,8644,8160,10776,10986,10986,1.37E+18,69941209,The future of electric vehicles looks a lot like this. #yycbike #yegbike. Now accepting pre-orders for delivery this Spring. https://t.co/YZciCLsP1v https://t.co/UXN1dyVvzJ https://t.co/ja9svuWjYS,#yycbike #yegbike,2021-03-23T17:28:59.000Z,,17,0,1,2,FALSE,the future of electric vehicles looks a lot like this. yycbike yegbike. now accepting pre-orders for delivery this spring.   ,12,0.966121256,2,0.867679894,joy,0.984324217,F
71,71,71,15091,20138,20588,8589,1.44E+18,4760098788,"This week's #CoffeeOutside - The Rise on St. Patrick's Island https://t.co/n2Jplkox5a, see you there! #yycbike",#CoffeeOutside #yycbike,2021-09-16T00:00:03.000Z,,13,0,0,2,FALSE,"this week's coffeeoutside - the rise on st. patrick's island , see you there!",0,1.001796961,0,1.036227465,joy,0.515011966,F
397,397,397,10172,13528,13831,1832,1.49E+18,9.11E+17,Wednesday Wisdom....!  #thelashnestyyc #yyclashes #lashes #shoplocalyyc #legacyyyc #lashextensions #colorlashes #lash #lashlift #lashliftandtint #volumelashes #waxing #lashescalgary #lashtherapy #yycliving #yycbusiness #yycsmallbusiness #yycwomen https://t.co/cdBuC3QxyS,#thelashnestyyc #yyclashes #lashes #shoplocalyyc #legacyyyc #lashextensions #colorlashes #lash #lashlift #lashliftandtint #volumelashes #waxing #lashescalgary #lashtherapy #yycliving #yycbusiness #yycsmallbusiness #yycwomen,2022-01-26T17:15:11.000Z,,0,0,0,0,FALSE,wednesday wisdom....!,0,1.069091916,7,0.997512639,joy,0.890648246,F
6570,6570,6570,13671,18245,18670,6671,1.45E+18,2986392146,"Have you been making your health and well-being a priority? It's important to make sure you take some time to focus on yourself, and reduce your level of stress.

Our services are open by appointment only to help you improve your health and wellbeing.

#YYC #YYCHealth #YYCLiving https://t.co/e1Oy2QfYKY",#YYC #YYCHealth #YYCLiving,2021-10-19T22:26:26.000Z,,0,0,0,0,FALSE,"have you been making your health and well-being a priority? it's important to make sure you take some time to focus on yourself, and reduce your level of stress.our services are open by appointment only to help you improve your health and wellbeing.",8,1.00936985,6,0.968590081,joy,0.996784449,F
10606,10606,10606,14395,19230,19666,7667,1.44E+18,1651572684,Free for a limited time. New release! New series! Out With the Sunset. New homicide detective Margie Patenaude solves murders taking place in Calgary Parks #books #reading #yyc @calgaryparks @cityofcalgary https://t.co/HDiByHtwKW https://t.co/DfibHAQU7t,#books #reading #yyc,2021-10-02T03:41:24.000Z,,0,0,0,0,FALSE,free for a limited time. new release! new series! out with the sunset. new homicide detective margie patenaude solves murders taking place in calgary parks,13,1.034331322,12,1.03527987,anger,0.332058698,F
2904,2904,2904,13512,18033,18455,6456,1.45E+18,18982486,"TRAFFIC: In the SE, a two-vehicle collision is blocking the RHL on EB Memorial Drive at Deerfoot Trail. Expect delays. #660Traffic #yyctraffic #yycroads https://t.co/Y5lnEz2ebJ",#660Traffic #yyctraffic #yycroads,2021-10-23T12:59:39.000Z,,0,0,1,0,FALSE,"traffic in the se, a two-vehicle collision is blocking the rhl on eb memorial drive at deerfoot trail. expect delays.",3,1.056896925,4,1.035641313,fear,0.93323791,F
10165,10165,10165,15076,20122,20572,8573,1.44E+18,2478791215,"#pallascat #manul #archive #photography  still miss them #ggeraldgarcia #garseeya #garseeyaphoto #yyc #yycliving @ Calgary, Alberta https://t.co/pPAUmW3ADd",#pallascat #manul #archive #photography #ggeraldgarcia #garseeya #garseeyaphoto #yyc #yycliving,2021-09-16T12:57:23.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [-114.057, 51.045]}, 'place_id': '53504716d445dcad'}",1,0,0,0,FALSE,"pallascat manul archive photography  still miss them ggeraldgarcia garseeya garseeyaphoto yyc yycliving @ calgary, alberta ",13,1.022333145,8,0.969065487,joy,0.801273763,F
7653,7653,7653,7319,9634,9823,9823,1.38E+18,2860749516,"What a beauty 😍 

#yycbike #yyctransport https://t.co/jGiHymxoQZ",#yycbike #yyctransport,2021-04-12T16:39:32.000Z,{'place_id': '53504716d445dcad'},5,0,1,0,FALSE,what a beauty,8,1.074129343,16,0.870460272,joy,0.557829618,F
2324,2324,2324,11483,15290,15646,3647,1.47E+18,463302596,"LAST CHANCE FOR 50/50 TICKETS to support our work with stray, abandoned and feral cats in #yyc ❤️ Visit https://t.co/TODrlKMgMn for your tickets! Please SHARE! Sales close TONIGHT at 11:59!

#yeg #yql #alberta #5050 #calgarylife #yyccats #yycliving #yyccharity #seasonofgiving https://t.co/hm4OKRX1O1",#yyc #yeg #yql #alberta #calgarylife #yyccats #yycliving #yyccharity #seasonofgiving,2021-12-16T13:01:21.000Z,,2,0,0,6,FALSE,"last chance for 50/50 tickets to support our work with stray, abandoned and feral cats in yyc  visit  for your tickets! please share! sales close tonight at 1159!",2,1.094151735,12,1.097400069,sadness,0.506425202,F
2200,2200,2200,4761,6164,6268,6268,1.40E+18,1.09E+18,"Shout out to my team! Thanks to them I was able to spend the day in our patio garden and get so much needed rest. Thanks Curtis and Stuart for all there help. 
.
The shop is now open 6 days a week. Walk-ins welcome daily for tune-ups or pop in and grab a bike for a ride #yyc https://t.co/eroLw9u6Ko",#yyc,2021-06-03T22:51:34.000Z,,0,0,0,0,FALSE,shout out to my team! thanks to them i was able to spend the day in our patio garden and get so much needed rest. thanks curtis and stuart for all there help..the shop is now open 6 days a week. walk-ins welcome daily for tune-ups or pop in and grab a bike for a ride,2,1.031555772,7,1.021468878,joy,0.984122038,F
997,997,997,2056,2586,2625,2625,1.42E+18,138913667,"Whether you think pick-ups are an innate part of Canadian identity, because that’s apparently a debate we’re having, there’s no question their perpetually increasing size is decreasing street safety. That’s a problem that deserves more than political posturing. #yycwalk #yycbike https://t.co/iRB8EtFu27",#yycwalk #yycbike,2021-07-29T01:57:29.000Z,,20,0,1,5,FALSE,"whether you think pick-ups are an innate part of canadian identity, because thats apparently a debate were having, theres no question their perpetually increasing size is decreasing street safety. thats a problem that deserves more than political posturing.",1,0.925281346,0,1.084665656,joy,0.956614912,F
6778,6778,6778,14757,19711,20158,8159,1.44E+18,1.37E+18,"When you sign up 𝗦𝗸𝗶𝗽 𝗧𝗵𝗲 𝗗𝗶𝘁𝗰𝗵𝗲𝘀, you work when you want, whenever you want.
.
.
.
#SkipTheDitches #GrandePrairie #DesignatedDriver #DawsonCreek #FortstJohnBC #PeaceRiver #Edson #RedDeer #kelowna #ylw #calgary #yyc #yycliving #edmonton #yeglocal #yeg #NowHiring https://t.co/ijQOX6Az9J",#SkipTheDitches #GrandePrairie #DesignatedDriver #DawsonCreek #FortstJohnBC #PeaceRiver #Edson #RedDeer #kelowna #ylw #calgary #yyc #yycliving #edmonton #yeglocal #yeg #NowHiring,2021-09-23T17:02:31.000Z,,0,0,0,0,FALSE,"when you sign up   , you work when you want, whenever you want....",8,1.097216249,8,1.016684175,anger,0.633026838,F
2201,2201,2201,4780,6189,6293,6293,1.40E+18,55568459,"Our patios are open!  Join us on a first come, first served basis.   Dog friendly and people friendly. Enjoy safely #dogfriendlypatio #yycliving #vinroomwest #vinroommission https://t.co/fC9BOjEPAX",#dogfriendlypatio #yycliving #vinroomwest #vinroommission,2021-06-03T19:56:58.000Z,,1,0,0,1,FALSE,"our patios are open!  join us on a first come, first served basis.   dog friendly and people friendly. enjoy safely",2,1.03599298,7,1.023107052,joy,0.997315943,F
5965,5965,5965,491,633,641,641,1.43E+18,29007155,Dream life #ridebikes #summervibes #perfectweather #yycliving #explorecalgary #roadbikepics @jordanbikesyyc #cyclingphotographer https://t.co/9YJq66BUnT,#ridebikes #summervibes #perfectweather #yycliving #explorecalgary #roadbikepics #cyclingphotographer,2021-08-30T03:28:47.000Z,,0,0,0,0,FALSE,dream life,8,1.021774888,0,0.992912591,joy,0.75715965,F
7274,7274,7274,7646,10063,10263,10263,1.38E+18,1.22E+18,"There's an app for that! Pampers Has An App That Notifies You When Your Baby Has a Dirty Diaper! https://t.co/MZv3Z9CKu9 via @4kidsactivities
#yycparents #yycliving #yyckids #yycnow",#yycparents #yycliving #yyckids #yycnow,2021-04-05T16:12:31.000Z,,1,0,0,0,FALSE,there's an app for that! pampers has an app that notifies you when your baby has a dirty diaper!  via,8,1.126040578,12,0.975977004,sadness,0.97428304,F
8724,8724,8724,5121,6679,6791,6791,1.40E+18,21037096,Thousands of Calgarians will get their first chance this year to zip around the city as shared electric scooters are back for a new season. @CTVMarkVillani #yyc https://t.co/wWHX4Wf0cA,#yyc,2021-05-28T12:14:36.000Z,,1,2,2,1,FALSE,thousands of calgarians will get their first chance this year to zip around the city as shared electric scooters are back for a new season.,12,0.96998924,5,0.806852102,joy,0.996707141,F
8476,8476,8476,1273,1613,1638,1638,1.43E+18,3850396394,"This is how you break into #YYC's mountain bike community. 
A 2-hour lesson @WinSportCanada to learn basics &amp; become familiar with terrain. 
Our friend Yusang Ye did it➡️ https://t.co/Ab7TRlomMw

#ABWays2Summer #winsport #canadaolympicpark #winsportbikepark #ZenSeekers https://t.co/y6Ym0sxkBs",#YYC #ABWays2Summer #winsport #canadaolympicpark #winsportbikepark #ZenSeekers,2021-08-14T00:09:00.000Z,,0,0,0,0,FALSE,this is how you break into yyc's mountain bike community. a 2-hour lesson  to learn basics &amp; become familiar with terrain. our friend yusang ye did it,12,0.937273979,0,0.82159692,joy,0.907529056,F
