,Unnamed: 0,id,author_id,text,hashtags,created_at,geo,like_count,quote_count,reply_count,retweet_count,possibly_sensitive,Actionability
5697,5697,1.40E+18,93684964,"🚨 It's the last weekend to bike Highway 40/Highwood Pass without cars.
More details here: 
https://t.co/AQeZJKHPjC #yycbike #GoOutside",#yycbike #GoOutside,2021-06-12T16:22:51.000Z,,18,2,0,2,FALSE,F
12948,949,1.49E+18,1354634546,Ebikes can make all the difference to people who want to enjoy cycling again in their lives regardless of their level of health and fitness. #yycbike #yegbike https://t.co/OBMZRPEn4C,#yycbike #yegbike,2022-02-14T18:34:41.000Z,,3,0,0,0,FALSE,A
10591,10591,1.38E+18,107880199,"“Today’s goals: Coffee and kindness. Maybe two coffees, and then kindness.” – Nanea Hoffman ☕✨

We're open from 8 AM - 2 PM today for dine-in, takeout and delivery! 

#WeTheFourth #coffee #coffeelover #calgaryalberta #yyceats #yyc #yycliving #calgary #breakfast #brunch #latte https://t.co/F2BDd26pL0",#WeTheFourth #coffee #coffeelover #calgaryalberta #yyceats #yyc #yycliving #calgary #breakfast #brunch #latte,2021-03-30T15:02:07.000Z,,1,0,0,1,FALSE,F
5990,5990,1.40E+18,225141669,"""Calgary river levels receding as snow falls in mountain parks"" via @globalnews https://t.co/ZJqKrfmJJs #abwater #albertawater #bowriver",#abwater #albertawater #bowriver,2021-06-08T16:03:53.000Z,,0,0,0,0,FALSE,F
2599,2599,1.42E+18,111772723,"Over the last 11 years I am proud to have worked with #EastCalgary communities to build accessible playgrounds, parks, pathways, sports fields, and pump tracks. 

I'm committed to investing in a next-gen of recreational facilities so we can #RiseTogetherYYC! #Carra4Ward9 #yyc https://t.co/722F3dSAJn",#EastCalgary #RiseTogetherYYC #Carra4Ward9 #yyc,2021-07-29T15:38:00.000Z,,37,5,7,4,FALSE,F
19059,7060,1.45E+18,1354634546,Oh oh! 😱 #yycbike #yegbike https://t.co/UyCnNg1oNj,#yycbike #yegbike,2021-10-13T17:44:00.000Z,,0,0,0,0,FALSE,F
5034,5034,1.41E+18,21037096,A program that grants Métis Albertans free access to Canada's national parks has been expanded and altered to ensure those enrolled will not have to show identification during each visit. @CTVRyanWhite  https://t.co/J3HJf0Tkit,,2021-06-22T08:00:15.000Z,,5,1,0,1,FALSE,F
18834,6835,1.45E+18,15239312,"I might use some other words, but yes. #yycbike https://t.co/K7c6FUeNsM",#yycbike,2021-10-17T15:00:01.000Z,,4,0,1,0,FALSE,F
8118,8118,1.39E+18,9.44E+17,@motorhead711 @TheFigFreak @hWoOfficialPage In all the years he lived in Calgary I saw him riding his bike twice and at a pub once.,,2021-05-08T07:02:18.000Z,,2,0,0,0,FALSE,F
13799,1800,1.49E+18,2478791215,"#sunrise and #architecture good morning #calgary #photography more exploration #ggeraldgarcia #garseeya #garseeyaphoto #yyc #yycliving #calgarylife @ Calgary, Alberta https://t.co/cHKYaVtVFQ",#sunrise #architecture #calgary #photography #ggeraldgarcia #garseeya #garseeyaphoto #yyc #yycliving #calgarylife,2022-01-27T04:57:17.000Z,"{'place_id': '53504716d445dcad', 'coordinates': {'type': 'Point', 'coordinates': [-114.057, 51.045]}}",0,0,0,2,FALSE,F
14899,2900,1.48E+18,263434955,January 2 “gravel” ride. Perfect conditions! #yycbike Back into the deep freeze tomorrow. https://t.co/ufnhf16UFA,#yycbike,2022-01-02T23:31:22.000Z,,20,0,2,0,FALSE,F
20087,8088,1.44E+18,1.29E+18,"Preparing Your Home for Fall - RE/MAX Complete Realty https://t.co/yidodOF8M6 
#yyc #calgary #remaxcompleterealty #remax #fall #autumn #winter #winterize #calgaryhomes #homeprep #home #newhome #homeowners #yycliving",#yyc #calgary #remaxcompleterealty #remax #fall #autumn #winter #winterize #calgaryhomes #homeprep #home #newhome #homeowners #yycliving,2021-09-24T16:24:07.000Z,,1,0,0,0,FALSE,F
17615,5616,1.46E+18,1.18E+18,STOLEN - Gray Ghost Square (Electric with Bosch System) in Altadore https://t.co/Fb2Fhdx4Jj #yycbike https://t.co/2TNsIf7ol4,#yycbike,2021-11-09T15:22:01.000Z,,0,0,0,0,FALSE,A
15843,3844,1.47E+18,86631512,"Why didn’t I wear wool socks 🧦?

#calgary #yyc #yycliving #hunterjumper #horsesofinstagram #equestrainlife @ Ironhill Equestrian https://t.co/Br7zfTD9at",#calgary #yyc #yycliving #hunterjumper #horsesofinstagram #equestrainlife,2021-12-12T22:29:36.000Z,"{'place_id': '2de55725306af67b', 'coordinates': {'type': 'Point', 'coordinates': [-114.371082, 50.891403]}}",0,0,0,0,FALSE,F
11672,11672,1.37E+18,1535763175,Getting crushed by the wind but dinner will sure taste good #yycbike https://t.co/Cakr8u9R1t,#yycbike,2021-03-13T23:40:55.000Z,,3,0,1,0,FALSE,F
5246,5246,1.41E+18,1447704133,@EWoolleyWard8 @Crackmacs Looks way more accessible and inviting to me. Looking forward to an exploratory walk! Congrats! #yyc #yycparks,#yyc #yycparks,2021-06-18T21:38:53.000Z,,0,0,0,0,FALSE,F
1558,1558,1.43E+18,218344959,"We thrive on great customer service and providing you with knowledgeable and responsive sales personal.  
#morethanatrailer #trailerpurchase #travelalberta #cargotrailertocamper #cargotrailerconversion #bestinthewest #truckandtrailer #yyctruck #yycroads #greatcustomerservice https://t.co/KSfp8evwCm",#morethanatrailer #trailerpurchase #travelalberta #cargotrailertocamper #cargotrailerconversion #bestinthewest #truckandtrailer #yyctruck #yycroads #greatcustomerservice,2021-08-15T16:00:41.000Z,,0,0,0,0,FALSE,F
13314,1315,1.49E+18,24798218,This seems like a logical next step for @yyctransport in Calgary to take to build on the 5A network principles and 5A network map in the Calgary Transportation Plan.  #yycbike,#yycbike,2022-02-07T04:08:21.000Z,,8,0,0,0,FALSE,A
11934,11934,1.37E+18,9.74E+17,"#yycbike pin delivery rip 2 of 3 has been completed, in unintentional incognito mode 🦇 https://t.co/Lduc2pnLz1",#yycbike,2021-03-10T02:14:07.000Z,,21,0,2,0,FALSE,F
13846,1847,1.49E+18,15648700,"The amount of hate for #cyclists, I see in posts like this is staggering. Always disappointing to see. I always like to think #yyc is better than  this. #yycbike https://t.co/sU6jRgY6N8",#cyclists #yyc #yycbike,2022-01-26T04:35:20.000Z,,7,1,2,2,FALSE,A
2404,2404,1.42E+18,1.13E+18,"Who likes to save money? 👋 
Why buy when you can borrow!  Save your 💰and start up a LenderFriender group today with your friends and neighbours. Instead of heading to the store, LenderFriender! 🙌 
#sharingeconomy #sustainability #share #lenderfriender #yycliving #yycbookclubs https://t.co/W80OQ1df37",#sharingeconomy #sustainability #share #lenderfriender #yycliving #yycbookclubs,2021-08-02T00:34:27.000Z,,1,1,0,1,FALSE,F
18886,6887,1.45E+18,1.18E+18,"STOLEN - Black Specialized Rockhopper Sport 29"" in Beltline https://t.co/y7yuGeVTCU #yycbike https://t.co/mUSXCBtftE",#yycbike,2021-10-16T18:02:44.000Z,,0,0,0,0,FALSE,A
1537,1537,1.43E+18,93684964,This whole thread is worth a read. #yycplan #yycbike #yycwalk https://t.co/sDUO54loXO,#yycplan #yycbike #yycwalk,2021-08-16T02:55:09.000Z,,39,0,1,9,FALSE,F
13974,1975,1.49E+18,2161988226,"You can move mountains! Create and connect at Vin Gogh Paint Studio. See our calendar https://t.co/nj4zMSgIU0
.
.
#yycart #datenightyyc #calgarybuzz #yycnow #yycevents #yycbiz #shoplocal #calgarylife #canadianrockies #yycliving https://t.co/DRGnu1mmAl",#yycart #datenightyyc #calgarybuzz #yycnow #yycevents #yycbiz #shoplocal #calgarylife #canadianrockies #yycliving,2022-01-23T03:50:18.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [-114.0694295, 50.9905124]}, 'place_id': '53504716d445dcad'}",0,0,0,0,FALSE,F
15694,3695,1.47E+18,1549407216,"@SadBillAckman This could fly if they built a separate line on the CP ROW.  Not technically very difficult or expensive.  The real problem would be NIMBYs, FN, Parks Canada and landowners.  Would need to service Calgary too, so that adds another layer of hands out.",,2021-12-15T15:40:44.000Z,,1,0,1,0,FALSE,A
9853,9853,1.38E+18,1.16E+18,"Breaking trail during the day, biking to shoots at night. Living the best shoulder season life! #yycbike #cargobike https://t.co/YpQ3K64K2L",#yycbike #cargobike,2021-04-12T02:41:37.000Z,,21,0,3,0,FALSE,F
13645,1646,1.49E+18,9.21E+17,My people demand @calgaryherald tell us about homosexual water parks! #yyc,#yyc,2022-01-30T15:09:56.000Z,,0,0,0,1,FALSE,F
9871,9871,1.38E+18,47703163,"@nextcalgary @ucalgarysapl @calgarytransit
#yycnorth #northerhillsyyc #plantogetherNHC #cocreate #yycca #yycplan",#yycnorth #northerhillsyyc #plantogetherNHC #cocreate #yycca #yycplan,2021-04-11T18:46:22.000Z,,0,0,0,0,FALSE,F
11929,11929,1.37E+18,1354634546,It’s more of a... consideration. Oh hell! Who am I kidding? Who doesn’t want to go bike ride? Seriously! Go biking. Go on! Git! 😃👍🏻🚴🏼‍♂️ #yycbike #yegbike https://t.co/4NmZV7SgVS,#yycbike #yegbike,2021-03-10T06:43:00.000Z,,3,0,1,0,FALSE,F
12040,41,1.50E+18,2478791215,"#graffiti #macrophotography #ggeraldgarcia #garseeya #garseeyaphoto #yyc #yycliving @ Calgary, Alberta https://t.co/XdIAe1m8ID",#graffiti #macrophotography #ggeraldgarcia #garseeya #garseeyaphoto #yyc #yycliving,2022-03-08T02:56:36.000Z,"{'place_id': '53504716d445dcad', 'coordinates': {'type': 'Point', 'coordinates': [-114.057, 51.045]}}",0,0,0,2,FALSE,F
14257,2258,1.48E+18,801413280,It's just so tiring standing around having my picture taken all day long. #deer #yawn #calgaryparks #capturecalgary #nature #yyc https://t.co/sdkkYVG3NP,#deer #yawn #calgaryparks #capturecalgary #nature #yyc,2022-01-17T00:53:36.000Z,,41,0,2,7,FALSE,F
11029,11029,1.37E+18,412552504,That feeling you get when you have the entire road (Memorial Covid lane) entirely to yourself because Calgarians are weather wimps! I feel like I finally got some value for my tax dollars. The weather was actually quite pleasant. I will miss this when I move to BC. #yycbike https://t.co/aH5s4td3Ix,#yycbike,2021-03-23T03:44:25.000Z,{'place_id': '53504716d445dcad'},9,0,2,0,FALSE,F
4634,4634,1.41E+18,1.27E+18,"Other cities are renaming roads/highways/parks/etc as new information comes to light. #Winnipeg, #Edmonton + #Calgary are in this process now.

How about #toronto Council talk to local #FirstNations leaders for their input? https://t.co/W6SOMYPSDE",#Winnipeg #Edmonton #Calgary #toronto #FirstNations,2021-06-28T15:30:36.000Z,,1,0,0,1,FALSE,F
8631,8631,1.39E+18,1325061156,#yycbike wondering does anyone have any stats that say bike lanes reduce crime. I'm looking for a friend.,#yycbike,2021-04-29T23:41:55.000Z,,1,0,0,0,FALSE,F
3851,3851,1.41E+18,546844442,"Having done the whole ""wake up early morning in February in order to get a campsite reservation in July"" thing, I wonder if @OntarioParks would consider this? https://t.co/sQHpxmnfIy",,2021-07-11T23:25:17.000Z,,3,0,0,0,FALSE,F
2511,2511,1.42E+18,1.27E+18,Drinking in Calgary parks: pilot program a success so far with only 1 complaint https://t.co/j0I8NV0AMo,,2021-07-30T18:17:14.000Z,,0,0,0,0,FALSE,F
16653,4654,1.46E+18,84839643,"St Patrick Island Calgary

#CaptureCalgary #Calgary #yyc #yycParks #naturewalk #stpatricksisland #stpatrickislandyyc https://t.co/jHCzDdIzPy",#CaptureCalgary #Calgary #yyc #yycParks #naturewalk #stpatricksisland #stpatrickislandyyc,2021-11-27T19:30:54.000Z,,0,0,0,0,FALSE,F
20481,8482,1.44E+18,1.05E+18,"Setting up at the Okotoks Farmers' Market it starts at 3:30 pm and runs until 6:30 pm. Stop by and support local!!

#shoplocalcalgary #shoplocalyyc #calgary #yyc #yycliving #yycnow #yyctoday #yycbuzz #yycmomma #yycmomlife #yycmoms #yycdads #yycinfluencer #yycblogger #yycblog https://t.co/oj8TvoAseg",#shoplocalcalgary #shoplocalyyc #calgary #yyc #yycliving #yycnow #yyctoday #yycbuzz #yycmomma #yycmomlife #yycmoms #yycdads #yycinfluencer #yycblogger #yycblog,2021-09-17T19:51:58.000Z,,0,0,0,0,FALSE,F
2531,2531,1.42E+18,1685880318,"Riverbend Volleyball league starting again in September. All ages, all skill level league focused on community spirit and fun. REGISTER ONLINE at: https://t.co/c6mbWdxqw4 #riverbendyyc #yyccommunity #yycca #yycliving #yycfamily #yycsports #summersports #soccor #kidsummer https://t.co/XvLg5jquQB",#riverbendyyc #yyccommunity #yycca #yycliving #yycfamily #yycsports #summersports #soccor #kidsummer,2021-07-30T16:02:36.000Z,,0,0,0,0,FALSE,F
11900,11900,1.37E+18,4025618243,"“A little grant money has helped take the chill out of winter in several Calgary communities. @ParksFoundation launched the Embrace the Outdoors Grant last year but quickly ran out of capital as the grant was snapped up by enthusiastic groups.”
https://t.co/v15PuFITT8",,2021-03-10T18:01:58.000Z,,0,0,0,0,FALSE,F
19097,7098,1.45E+18,1.12E+18,"A bike thief can no longer cut a lock in peace!
.
Not just a dumb car alarm, a M!nder's huge intelligence tracks all movements, &amp; generates a measured response.
.
#bikeYVR #OttBike #bikeTO #yycbike #velomtl #bikeHFX #yegbike #cycling #StolenBike #bikenyc #ActiveT #ActiveTransport https://t.co/Q4p1S8zW4n",#bikeYVR #OttBike #bikeTO #yycbike #velomtl #bikeHFX #yegbike #cycling #StolenBike #bikenyc #ActiveT #ActiveTransport,2021-10-13T01:14:18.000Z,,0,0,1,0,FALSE,F
4503,4503,1.41E+18,1.18E+18,STOLEN - Black Specialized Rockhopper (black w/teal manufacturer decals) in Northwest Calgary https://t.co/YgnvBBKZVs #yycbike https://t.co/l8cY6cMilS,#yycbike,2021-06-30T16:29:49.000Z,,0,0,0,0,FALSE,A
8999,8999,1.39E+18,7.91E+17,"Here we go! Presenting Calgary’s first vacant office tower affordable housing conversion to Council on Monday. Downtown is the heart of our city; let’s make it beat again. #yyccc #yyc #yycplan 

https://t.co/tDfQJBZaF2",#yyccc #yyc #yycplan,2021-04-24T17:33:04.000Z,{'place_id': '53504716d445dcad'},52,4,2,12,FALSE,F
12022,23,1.50E+18,993683022,"First up in our Women in the Watershed Series is Jane Price, BPR, MBA, Provincial Outreach Coordinator with Alberta Environment and Parks, Calgary. 
.
Jane has been with AEP for almost 9 years! She has sat on our Stakeholder Engagement Committee since 2014. https://t.co/TiubNehpv6",,2022-03-08T17:01:57.000Z,,7,0,1,0,FALSE,F
19675,7676,1.44E+18,1.18E+18,STOLEN - Gray Miele bicycles Veneto 1 in Hounsfield Heights/Briar Hill https://t.co/fnNs7pBHhE #yycbike https://t.co/vA5wsIyGeZ,#yycbike,2021-10-01T22:24:43.000Z,,0,0,0,0,FALSE,A
7144,7144,1.40E+18,2478791215,"First time #wrapping #dumplings #homecooking #ggeraldgarcia #garseeya #garseeyaphoto #yyc #yycliving @ Calgary, Alberta https://t.co/AubsCYGJUI",#wrapping #dumplings #homecooking #ggeraldgarcia #garseeya #garseeyaphoto #yyc #yycliving,2021-05-22T14:32:05.000Z,"{'place_id': '53504716d445dcad', 'coordinates': {'type': 'Point', 'coordinates': [-114.057, 51.045]}}",0,0,0,0,FALSE,F
14154,2155,1.48E+18,193398998,"What a great thread! I'm at the ""stop bike commuting in winter"" stage, but want to take the next step...#yegbike #yycbike https://t.co/CJ2ptVb2Hj",#yegbike #yycbike,2022-01-19T03:11:46.000Z,,5,0,2,0,FALSE,F
16914,4915,1.46E+18,1.23E+18,BTS watch “The Last of Us” —&gt; BTS see Canmore in the show —&gt; BTS see Calgary in the show —&gt; BTS love the (Rocky) mountains AND our national parks —&gt; BTS world tour stop in Calgary —&gt; BTS IN BANFF,,2021-11-23T01:08:56.000Z,,3,0,1,0,FALSE,F
19023,7024,1.45E+18,256119950,"“It’s a plane, It’s a bird, It’s .. an M for MPH!”
#mphomes #yyc #calgary #mphomesliving #yycliving #construction #yycinnercitybuilding #yycrealestate #yycre #yycconstruction #yycnewbuild #yycnewhomes #yycinfill #calgarylife #calgaryhomes #calgarybuilder #yycdesign #calgaryliving https://t.co/65AR9Z53fE",#mphomes #yyc #calgary #mphomesliving #yycliving #construction #yycinnercitybuilding #yycrealestate #yycre #yycconstruction #yycnewbuild #yycnewhomes #yycinfill #calgarylife #calgaryhomes #calgarybuilder #yycdesign #calgaryliving,2021-10-14T14:01:55.000Z,,3,0,0,0,FALSE,F
4570,4570,1.41E+18,18984207,"Good #hot morning, #yyc!

Sunny and dry on #yycroads to start Tuesday. Heat warning remains in place. #yyctraffic #abroads 

(PIC: G'more Tr at Elbow Dr SW.) https://t.co/KKyEUqKGGd",#hot #yyc #yycroads #yyctraffic #abroads,2021-06-29T14:01:14.000Z,,1,0,0,0,FALSE,F
17678,5679,1.46E+18,21037096,BREAKING: One person is dead and two others were taken to hospital in critical condition following a Monday morning crash in the city's southwest.  #yyc #yycroads https://t.co/3QYltR1xgE,#yyc #yycroads,2021-11-08T15:28:18.000Z,,3,0,2,2,FALSE,F
17827,5828,1.46E+18,1.18E+18,STOLEN - Black Felt 5X in Downtown https://t.co/EBCoWUzWvI #yycbike https://t.co/NqlEvv4qiz,#yycbike,2021-11-04T18:00:58.000Z,,0,0,0,1,FALSE,A
15318,3319,1.47E+18,352081010,@TariqElnaga Calgary city council hasn't been interested in pro sports since Nenshi came in. All they care about is bike lanes and driving out the oil &amp; gas industry. Gondek is showing herself to be an even worse mayor than Nenshi was.,,2021-12-22T20:00:40.000Z,,1,0,0,0,FALSE,A
20725,8726,1.44E+18,1343353568,"Great day for biking! Went in a loop from Edgemont to downtown and back. My legs were cramped for the final 16 km lmao

10/10 would do again but with an e-bike #yycbike https://t.co/zNWIPMtftQ",#yycbike,2021-09-14T00:22:48.000Z,,3,0,0,0,FALSE,F
14098,2099,1.48E+18,4834427644,"3rd tweeted pedestrian incident in 2022.
#yycwalk #yyccc #ableg #visionzero
@RajanJSaw @JasonCoppingAB @lornedach @DShepYEG

https://t.co/YzGWhvxqFr",#yycwalk #yyccc #ableg #visionzero,2022-01-20T02:56:43.000Z,,2,0,0,1,FALSE,A
7658,7658,1.39E+18,293654204,"'Lindholm, Tkachuk lead Calgary Flames in 4-1 win over Vancouver Canucks' Global Calgary

403.250.3722
1725 32 Ave NE Calgary AB
https://t.co/H25lIEH7nH

https://t.co/VoYIuqKaOe

#yyc #yycnow #yycliving #yycroads #calgarylife #calgaryliving #calgarynow",#yyc #yycnow #yycliving #yycroads #calgarylife #calgaryliving #calgarynow,2021-05-14T15:33:30.000Z,,0,0,0,0,FALSE,F
19144,7145,1.45E+18,380472373,"Watched 3 #yycbike riders make illegal and dangerous moves against traffic signals.
Don’t make #CPS come and hang yellow tape for your stupidity.
#Calgary",#yycbike #CPS #Calgary,2021-10-12T12:13:54.000Z,,0,0,0,0,FALSE,F
6189,6189,1.40E+18,221814012,"Coming up on @TheDriveOn770 
3:37 Friday Free For All
4:09 U-of-C Wearable Technology Study @DrFerber 
4:43 The Hoot @RobRoachCalgary 
5:12 Summer Jobs For Students @TracyNagai 
5:19 Bike Path From Okotoks To Calgary @townofokotoks 
5:43 Drowning Prevention @lifesavingabnwt",,2021-06-04T20:06:44.000Z,,0,0,0,0,FALSE,F
9338,9338,1.38E+18,20686167,Calgary City Council: Defend Calgary Parks https://t.co/YYgm0AEz3O via @CdnChange,,2021-04-19T16:50:38.000Z,,0,0,0,0,FALSE,F
8259,8259,1.39E+18,1685880318,"RCA with the SD Serbia Sports Club Association and Calgary Minor Soccer Association bringing Kids Summer Soccer Program back to Riverbend! Skills development, Qualified coaches, ages 5 to 15! Details, register at https://t.co/5fHgCWb5tR. #riverbendyyc #yycca #yycliving #yycfamily https://t.co/Mq7GTrM7WJ",#riverbendyyc #yycca #yycliving #yycfamily,2021-05-06T16:02:48.000Z,,0,0,0,0,FALSE,F
4412,4412,1.41E+18,526959373,"Yesterday, after returning to Calgary on my bike, I took the pathway from Fish Creek Park to the reservoir and along the Elbow to downtown. It was a sunny, very hot day. Few people were on the pathway. Are we ready for the social costs of two sedentary seasons? #ClimateEmergency",#ClimateEmergency,2021-07-02T13:43:59.000Z,,19,0,1,1,FALSE,F
9409,9409,1.38E+18,222684197,Chad’s crazy bike rides are back! Today was 43k and sunburn! #yycbike,#yycbike,2021-04-18T03:15:51.000Z,,2,0,2,0,FALSE,F
20812,8813,1.44E+18,293526047,"Great afternoon to be out delivering @KourtBranagan lawn signs in ward 11 by #yycbike.

Keep me out there riding and order yours here: https://t.co/h8e7YSYwJV
#yyccc #co11aborate https://t.co/rb6cxx7UO2",#yycbike #yyccc #co11aborate,2021-09-12T21:44:47.000Z,,14,0,0,1,FALSE,F
2083,2083,1.42E+18,1549689949,"Learn about Nose Hill Park’s Medicine Wheel: what it is, what it’s for, and why it matters. #calgaryparks #nosehillpark #medicinewheel https://t.co/mgEGSszgBi",#calgaryparks #nosehillpark #medicinewheel,2021-08-07T01:30:01.000Z,,0,0,0,0,FALSE,F
5510,5510,1.40E+18,212342578,"Double Vaxed!! 

Appreciate that I was able to ride to my vaccination appointment on paths and cycle tracks and when I arrived there was a ton of bike parking! Way to go @AHS_media &amp; @CTCC_Calgary @cityofcalgary https://t.co/vzxWU9iQML",,2021-06-15T19:28:20.000Z,,68,1,2,3,FALSE,F
14239,2240,1.48E+18,107880199,"Pull up a seat at our breakfast bar and make the most out of your Sunday! 😍

Open every Saturday &amp; Sunday from 8am - 3pm! 🐓

#wethefourth #brunch #breakfast #canada #alberta #yycnow #yycliving #edmonton#calgarylife #yyclife #calgaryalberta #yeg https://t.co/ptIBbCOCLF",#wethefourth #brunch #breakfast #canada #alberta #yycnow #yycliving #yyclife #calgaryalberta #yeg,2022-01-17T16:03:19.000Z,,0,0,0,0,FALSE,F
2308,2308,1.42E+18,1.10E+18,The August 2021 Evanston  https://t.co/17o4R2i2WU  #evanston #evanstonyyc #yycevanston #evanstoncommunity #evanstoncommunityassociation #yycliving https://t.co/bUd89wB1NW,#evanston #evanstonyyc #yycevanston #evanstoncommunity #evanstoncommunityassociation #yycliving,2021-08-03T20:28:47.000Z,,1,0,0,0,FALSE,F
3509,3509,1.42E+18,365249229,Opened Mowing - Within a Park request via web at 4615 48 Ave NE https://t.co/WdJUZC5P8V. I am writing to request that the city reduce their mowing schedule in the greyed out area managed by city parks (see attached). specifically the slope is a remna... https://t.co/kFqIjUjRpC,,2021-07-15T23:51:46.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [-114.05899344, 51.09386074]}, 'place_id': '53504716d445dcad'}",0,0,0,0,FALSE,F
14684,2685,1.48E+18,2540696329,"Did you know some winter trails in @alberta_parks are track set for cross-country skiing? 

See you out there!

#yyc #rvrepair #camping #explorealberta #wildmountainrv #getoutside #campingtip https://t.co/eBHFU6qCS9",#yyc #rvrepair #camping #explorealberta #wildmountainrv #getoutside #campingtip,2022-01-07T15:01:54.000Z,,0,0,0,0,FALSE,F
489,489,1.43E+18,1.36E+18,"Fantastic news for Calgary, showing confidence and investment in the future of our City and our people!

#yyccc #yycvote #yycplan #GreenLineYYC #Elxn44 https://t.co/TwSqKthDyF",#yyccc #yycvote #yycplan #GreenLineYYC #Elxn44,2021-09-01T19:59:54.000Z,,0,0,1,0,FALSE,F
15119,3120,1.48E+18,1.45E+18,"👃 

#yyc #calgary #bunalert #yycliving #yyctattoo #spidermannowayhome #bitcoinnews #yycdatenight #yycgraffiti @ 39 Avenue station https://t.co/iHQ95slC7s",#yyc #calgary #bunalert #yycliving #yyctattoo #spidermannowayhome #bitcoinnews #yycdatenight #yycgraffiti,2021-12-28T04:00:57.000Z,,4,0,0,3,FALSE,F
13765,1766,1.49E+18,87878273,"More people, more home sales and a big bounce in the Alberta housing market
https://t.co/T41XVSvflc
#yychomes #yycliving #yycrealestate #yycrealtor #yyccalgary #realtor #realtorlife # #Chestermere #",#yychomes #yycliving #yycrealestate #yycrealtor #yyccalgary #realtor #realtorlife #Chestermere,2022-01-28T00:01:36.000Z,,0,0,0,0,FALSE,F
10178,10178,1.38E+18,18982486,A surprising stat from Calgary streets in 2020 when fewer people were driving due to the pandemic -- crash fatalities were up 26 per cent compared to 2019. https://t.co/ZyGjFWtkxw,,2021-04-07T01:28:43.000Z,,2,0,2,1,FALSE,F
1466,1466,1.43E+18,18984207,REPORTED: Lights flashing #red in the NE at McKnight Blvd and 68 St. #fourwaystop #yyc #yyctraffic #yycroads #abroads https://t.co/BXbD5UfYLE,#red #fourwaystop #yyc #yyctraffic #yycroads #abroads,2021-08-17T12:51:07.000Z,,0,0,1,1,FALSE,F
13689,1690,1.49E+18,69941209,Calgary wedding photographer uses a #cargobike to get the shots! #bikesmeanbusiness #yycbike #ebikes #electricvehicle https://t.co/R98hUl7K2B,#cargobike #bikesmeanbusiness #yycbike #ebikes #electricvehicle,2022-01-29T14:51:05.000Z,,15,0,0,2,FALSE,F
1056,1056,1.43E+18,236899413,"@bpincott @rinrat86 @Princess_Jules @gccarra @yyctransport And it is not only #yycbike. Look at any community service or amenity and you see similar trends: libraries, rec centres, traffic calming, etc. Look at a map of ISLOWS and at least 95% are W of Deerfoot. I’m supposed to believe there are no traffic issues in #eastcalgary?!",#yycbike #eastcalgary,2021-08-23T18:42:02.000Z,,0,0,1,0,FALSE,F
5132,5132,1.41E+18,1599875359,Great day for a Chestermere ride. #yycbike https://t.co/sHhIlnBK4N,#yycbike,2021-06-20T22:59:36.000Z,,11,0,1,0,FALSE,F
3347,3347,1.42E+18,51333509,"Not only is @mrputter_bikes biking to these parks we all fought to keep, he has an awesome twitter feed with beautiful pictures of them.

https://t.co/q90HwLUNLd",,2021-07-18T13:57:27.000Z,,6,0,0,0,FALSE,F
12731,732,1.50E+18,336056251,"Time to warm up your body and neural pathways with Calgary's favourite $5 drop in. Spots are limited so reserve yours now. Email to michael@kinkonauts.com to save room for you and a friend. ⁠

https://t.co/na5x5JT9bh

#kinkonauts #accelerator #dropinclass #improv #yycimprov",#kinkonauts #accelerator #dropinclass #improv #yycimprov,2022-02-19T17:12:33.000Z,,1,0,0,1,FALSE,F
11045,11045,1.37E+18,412552504,"Ok #yycbike @OpenStreetsYYC and myself will be rolling around downtown Calgary with pedal powered DJ music. Let’s get unplugged and party on March 27th. #EarthHourYYC #500ClimatePledge #climateaction Also, your last chance to say goodbye before I move to BC. https://t.co/bp1GpaH2Wn",#yycbike #EarthHourYYC #500ClimatePledge #climateaction,2021-03-23T00:11:02.000Z,{'place_id': '53504716d445dcad'},9,1,2,2,FALSE,F
5096,5096,1.41E+18,139878900,Métis Albertans eligible for free five-year Parks Canada passes https://t.co/aaMmjsIqIf,,2021-06-21T16:08:51.000Z,,1,0,0,1,FALSE,F
18983,6984,1.45E+18,301661362,We asked candidates running in the municipal election some important questions about parks and outdoor spaces in Calgary. We would like to thank everyone who responded for their time and interest in parks! #YYCCC See what @SonyaSharpYYC said here: https://t.co/3XoF46s1AI,#YYCCC,2021-10-14T16:08:05.000Z,,1,0,0,0,FALSE,F
6106,6106,1.40E+18,3000598092,"4032 #yycbike trips were counted on MUPs on Sat Jun 05

Busiest:
Peace Bridge: 1194
Glenmore Resv: 1018
NBR near 19 St NW: 884

**",#yycbike,2021-06-06T12:32:48.000Z,,0,0,0,0,FALSE,A
976,976,1.43E+18,130274888,"The Dalhousie Show and Shine is back! Come to the Dalhousie Community Association on September 11 between 10 a.m. and 2 p.m., check out the cars, eat a burger, enter the raffles and support Enviros. Admission is free and fun is guaranteed.

#yyc #yycliving #showandshine https://t.co/iephIGn5rE",#yyc #yycliving #showandshine,2021-08-24T21:00:26.000Z,,2,0,0,1,FALSE,F
